pitch_type,release_speed,release_pos_x,release_pos_y,release_pos_z,release_spin_rate,spin_axis,pfx_x,pfx_z,plate_x,plate_z,sz_top,sz_bot,balls,strikes,outs_when_up,inning,inning_topbot,stand,p_throws,bat_score,fld_score,at_bat_number,pitch_number,game_pk,batter,pitcher,description,events
FF,94.4,1.5,54.23,6.14,2090.0,143.0,0.37,1.44,-1.38,2.77,3.07,1.46,0,0,0,6,Top,R,L,0,3,38,1,746497,669397,669373,ball,batter still up
SL,85.0,1.95,54.35,6.01,2002.0,197.0,-0.31,0.35,0.26,2.69,3.02,1.43,1,0,0,6,Top,R,L,0,3,38,2,746497,669397,669373,foul,batter still up
CH,83.0,1.69,54.37,6.16,1692.0,131.0,1.24,0.59,0.45,1.97,3.02,1.43,1,1,0,6,Top,R,L,0,3,38,3,746497,669397,669373,swinging_strike,batter still up
SI,95.9,1.62,54.35,6.09,2086.0,144.0,1.08,1.23,0.25,3.12,3.02,1.43,1,2,0,6,Top,R,L,0,3,38,4,746497,669397,669373,hit_into_play,field_out
CH,82.8,1.61,54.33,6.14,1555.0,131.0,1.34,0.49,0.62,1.25,3.48,1.6,0,0,1,6,Top,R,L,0,3,39,1,746497,680869,669373,swinging_strike,batter still up
FF,96.8,1.41,54.2,6.16,2172.0,151.0,0.38,1.41,-0.69,2.49,3.48,1.6,0,1,1,6,Top,R,L,0,3,39,2,746497,680869,669373,hit_into_play,double
CH,82.8,1.64,54.41,6.22,1638.0,130.0,1.3,0.63,0.31,2.52,3.32,1.57,0,0,1,6,Top,R,L,0,3,40,1,746497,605204,669373,called_strike,batter still up
FF,96.8,1.42,54.29,6.16,2230.0,148.0,0.55,1.37,-1.15,2.36,3.3,1.57,0,1,1,6,Top,R,L,0,3,40,2,746497,605204,669373,ball,batter still up
SI,96.5,1.62,54.4,6.08,2106.0,143.0,1.37,0.96,0.7,3.52,3.41,1.49,1,1,1,6,Top,R,L,0,3,40,3,746497,605204,669373,ball,batter still up
SL,86.4,1.93,54.33,6.0,2050.0,159.0,-0.28,0.29,-1.65,1.43,3.33,1.57,2,1,1,6,Top,R,L,0,3,40,4,746497,605204,669373,ball,batter still up
FF,95.1,1.65,54.34,6.09,2209.0,145.0,0.59,1.46,-0.63,2.13,3.4,1.59,3,1,1,6,Top,R,L,0,3,40,5,746497,605204,669373,foul,batter still up
CH,84.1,1.71,54.27,6.01,1597.0,133.0,1.37,0.29,-0.22,1.2,3.4,1.59,3,2,1,6,Top,R,L,0,3,40,6,746497,605204,669373,swinging_strike,strikeout
SL,88.1,1.9,54.22,5.92,2070.0,158.0,-0.21,0.62,-0.17,2.36,3.62,1.72,0,0,2,6,Top,R,L,0,3,41,1,746497,667670,669373,hit_into_play,home_run
FF,94.6,1.51,54.19,6.15,2152.0,147.0,0.48,1.49,0.21,2.17,3.29,1.51,0,0,2,6,Top,R,L,2,3,42,1,746497,669127,669373,foul,batter still up
SL,83.2,1.61,54.29,6.09,2108.2866817155755,164.6117381489842,0.23,1.4,-0.22,2.74,3.29,1.51,0,1,2,6,Top,R,L,2,3,42,2,746497,669127,669373,foul,batter still up
SI,97.0,1.85,54.22,5.97,2111.0,145.0,1.05,0.88,-0.33,2.46,3.19,1.46,0,2,2,6,Top,R,L,2,3,42,3,746497,669127,669373,called_strike,strikeout
CH,82.4,1.61,54.49,6.24,1479.0,134.0,1.29,0.21,1.79,2.79,3.57,1.61,0,0,0,7,Top,R,L,2,4,48,1,746497,663527,669373,ball,batter still up
FF,94.3,1.71,54.19,6.01,2073.0,145.0,0.45,1.19,-0.54,1.39,3.58,1.66,1,0,0,7,Top,R,L,2,4,48,2,746497,663527,669373,ball,batter still up
SI,94.2,1.81,54.21,6.0,2084.0,140.0,1.15,0.86,-1.02,2.69,3.53,1.6,2,0,0,7,Top,R,L,2,4,48,3,746497,663527,669373,ball,batter still up
FF,92.8,1.47,54.3,6.18,2121.0,143.0,0.58,1.38,0.52,3.29,3.53,1.7,3,0,0,7,Top,R,L,2,4,48,4,746497,663527,669373,called_strike,batter still up
FF,94.3,1.68,54.27,6.05,2187.0,139.0,0.4,1.32,-0.22,2.31,3.6,1.68,3,1,0,7,Top,R,L,2,4,48,5,746497,663527,669373,hit_into_play,field_out
FF,94.4,1.58,54.25,6.13,2173.0,148.0,0.49,1.44,0.42,2.78,3.42,1.61,0,0,1,7,Top,R,L,2,4,49,1,746497,647351,669373,called_strike,batter still up
SI,95.1,1.79,54.35,6.07,2147.0,143.0,1.15,1.07,0.26,3.91,3.33,1.58,0,1,1,7,Top,R,L,2,4,49,2,746497,647351,669373,ball,batter still up
CH,81.5,1.69,54.39,6.15,1527.0,135.0,0.99,0.49,1.28,3.5,3.3,1.72,1,1,1,7,Top,R,L,2,4,49,3,746497,647351,669373,ball,batter still up
CH,82.5,1.68,54.17,6.05,1615.0,132.0,1.17,0.44,-0.55,0.8,3.21,1.58,2,1,1,7,Top,R,L,2,4,49,4,746497,647351,669373,ball,batter still up
FF,94.8,1.52,54.19,6.18,2235.0,147.0,0.49,1.47,-0.67,2.13,3.35,1.62,3,1,1,7,Top,R,L,2,4,49,5,746497,647351,669373,hit_into_play,home_run
SI,92.8,1.73,54.3,6.02,1996.0,144.0,1.28,1.07,1.68,3.07,3.27,1.5,0,0,1,7,Top,L,L,3,4,50,1,746497,668709,669373,ball,batter still up
SI,94.3,1.8,54.28,6.04,2006.0,148.0,1.08,0.97,-0.29,3.79,3.28,1.5,1,0,1,7,Top,L,L,3,4,50,2,746497,668709,669373,ball,batter still up
SL,84.6,2.04,54.33,5.98,2006.0,147.0,-0.11,0.54,-0.11,1.7,3.35,1.63,2,0,1,7,Top,L,L,3,4,50,3,746497,668709,669373,called_strike,batter still up
SL,82.3,1.88,54.24,6.08,1986.0,183.0,-0.43,0.39,-0.51,2.86,3.35,1.63,2,1,1,7,Top,L,L,3,4,50,4,746497,668709,669373,swinging_strike,batter still up
SL,87.9,2.06,54.24,6.0,2055.0,160.0,-0.3,0.58,1.2,2.13,3.22,1.48,2,2,1,7,Top,L,L,3,4,50,5,746497,668709,669373,ball,batter still up
SI,95.8,1.92,54.21,5.92,2009.0,138.0,1.47,0.93,2.25,2.47,3.3,1.59,3,2,1,7,Top,L,L,3,4,50,6,746497,668709,669373,ball,walk
FF,96.4,1.71,54.0,6.1,2160.0,147.0,0.78,1.4,0.03,2.21,3.47,1.69,0,0,0,1,Top,R,L,0,0,1,1,746491,622534,669373,foul,batter still up
FF,97.1,1.57,54.08,6.25,2161.0,147.0,0.56,1.21,-0.23,3.41,3.45,1.67,0,1,0,1,Top,R,L,0,0,1,2,746491,622534,669373,swinging_strike,batter still up
FF,97.6,1.55,54.21,6.27,2260.0,139.0,0.62,1.36,1.78,3.21,3.39,1.74,0,2,0,1,Top,R,L,0,0,1,3,746491,622534,669373,ball,batter still up
CH,87.2,1.74,54.26,6.12,1759.0,123.0,1.35,0.74,1.43,2.36,3.45,1.67,1,2,0,1,Top,R,L,0,0,1,4,746491,622534,669373,hit_into_play,field_out
FF,96.3,1.54,54.06,6.22,2230.0,141.0,0.87,1.38,0.48,2.99,3.57,1.71,0,0,1,1,Top,R,L,0,0,2,1,746491,621043,669373,foul,batter still up
CH,87.1,1.57,54.32,6.28,1723.0,135.0,1.39,0.66,1.11,2.62,3.57,1.71,0,1,1,1,Top,R,L,0,0,2,2,746491,621043,669373,foul,batter still up
FF,98.6,1.68,54.07,6.11,2157.0,134.0,0.78,1.34,0.36,3.37,3.57,1.71,0,2,1,1,Top,R,L,0,0,2,3,746491,621043,669373,foul,batter still up
SI,98.6,1.7,54.06,6.12,2177.0,151.0,1.14,1.28,0.28,4.01,3.57,1.71,0,2,1,1,Top,R,L,0,0,2,4,746491,621043,669373,foul,batter still up
SL,90.5,2.12,54.14,6.01,2116.0,165.0,-0.35,0.51,0.86,2.75,3.6,1.85,0,2,1,1,Top,R,L,0,0,2,5,746491,621043,669373,ball,batter still up
CH,87.6,1.64,54.08,6.09,1727.0,133.0,1.18,0.67,-0.31,0.01,3.54,1.79,1,2,1,1,Top,R,L,0,0,2,6,746491,621043,669373,ball,batter still up
SI,97.4,1.79,54.02,5.97,2036.0,142.0,1.1,1.19,-0.82,3.64,3.57,1.71,2,2,1,1,Top,R,L,0,0,2,7,746491,621043,669373,hit_into_play,field_out
CH,84.6,1.43,54.17,6.26,1720.0,141.0,1.28,0.82,-0.26,2.14,3.47,1.61,0,0,2,1,Top,R,L,0,0,3,1,746491,621439,669373,called_strike,batter still up
CH,86.4,1.55,54.17,6.1,1865.0,132.0,1.49,0.66,0.66,0.88,3.4,1.53,0,1,2,1,Top,R,L,0,0,3,2,746491,621439,669373,swinging_strike,batter still up
FF,99.6,1.47,54.14,6.15,2325.0,145.0,0.39,1.43,0.48,2.85,3.37,1.5,0,2,2,1,Top,R,L,0,0,3,3,746491,621439,669373,swinging_strike,strikeout
FF,95.7,1.52,54.12,6.17,2084.0,147.0,0.79,1.5,0.47,1.83,3.33,1.61,0,0,0,2,Top,R,L,0,1,9,1,746491,680777,669373,hit_into_play,field_out
KC,76.3,1.7,54.1,6.14,2346.0,322.0,-0.28,-0.39,-0.75,1.47,3.05,1.41,0,0,1,2,Top,R,L,0,1,10,1,746491,669304,669373,ball,batter still up
FF,95.6,1.5,54.07,6.11,2127.0,140.0,0.76,1.33,-0.03,1.87,3.05,1.44,1,0,1,2,Top,R,L,0,1,10,2,746491,669304,669373,hit_into_play,field_out
FF,96.9,1.5,54.12,6.18,2192.0,150.0,0.7,1.32,0.67,2.32,3.34,1.56,0,0,2,2,Top,R,L,0,1,11,1,746491,571657,669373,called_strike,batter still up
KC,79.2,1.57,54.11,6.21,2313.0,319.0,-0.14,-0.66,-1.4,1.8,3.38,1.64,0,1,2,2,Top,R,L,0,1,11,2,746491,571657,669373,ball,batter still up
CH,84.5,1.53,54.16,6.21,1608.0,131.0,1.57,0.71,0.29,2.04,3.38,1.57,1,1,2,2,Top,R,L,0,1,11,3,746491,571657,669373,foul,batter still up
CH,86.5,1.54,54.28,6.16,1671.0,133.0,1.35,0.65,0.23,1.4,3.38,1.57,1,2,2,2,Top,R,L,0,1,11,4,746491,571657,669373,hit_into_play,field_out
SL,87.4,2.0,54.08,6.03,2067.0,151.0,-0.18,0.42,0.25,1.88,3.29,1.61,0,0,0,3,Top,R,L,0,1,15,1,746491,668885,669373,called_strike,batter still up
CH,86.2,1.82,54.23,6.08,1709.0,131.0,1.28,0.69,0.98,2.92,3.32,1.59,0,1,0,3,Top,R,L,0,1,15,2,746491,668885,669373,ball,batter still up
FF,95.8,1.58,54.13,6.15,2248.0,136.0,0.78,1.4,0.69,3.24,3.29,1.56,1,1,0,3,Top,R,L,0,1,15,3,746491,668885,669373,ball,batter still up
FF,96.0,1.6,53.99,6.09,2196.0,145.0,0.62,1.35,-0.41,2.16,3.32,1.51,2,1,0,3,Top,R,L,0,1,15,4,746491,668885,669373,hit_into_play,field_out
FF,95.7,1.55,54.13,6.25,2156.0,140.0,0.59,1.46,1.1,2.61,3.56,1.68,0,0,1,3,Top,R,L,0,1,16,1,746491,467793,669373,ball,batter still up
CH,83.8,1.57,54.18,6.18,1673.0,131.0,1.29,0.63,-0.31,1.97,3.43,1.65,1,0,1,3,Top,R,L,0,1,16,2,746491,467793,669373,called_strike,batter still up
CH,82.7,1.54,54.34,6.21,1628.0,133.0,1.35,0.6,-0.22,1.94,3.46,1.7,1,1,1,3,Top,R,L,0,1,16,3,746491,467793,669373,called_strike,batter still up
CH,86.9,1.56,54.15,6.09,1792.0,129.0,1.18,0.76,0.43,1.84,3.37,1.62,1,2,1,3,Top,R,L,0,1,16,4,746491,467793,669373,hit_into_play,field_out
SI,96.6,1.64,54.08,6.12,2014.0,144.0,1.27,1.23,0.05,2.99,3.38,1.68,0,0,2,3,Top,L,L,0,1,17,1,746491,666397,669373,called_strike,batter still up
SI,96.0,1.73,54.07,6.05,2137.0,145.0,1.22,1.36,0.77,3.11,3.31,1.64,0,1,2,3,Top,L,L,0,1,17,2,746491,666397,669373,foul,batter still up
FF,98.9,1.65,54.18,6.1,2273.0,141.0,0.9,1.51,1.27,4.45,3.33,1.64,0,2,2,3,Top,L,L,0,1,17,3,746491,666397,669373,ball,batter still up
SL,90.2,1.71,54.06,6.1,2198.0,155.0,-0.28,0.5,-1.11,1.52,3.37,1.65,1,2,2,3,Top,L,L,0,1,17,4,746491,666397,669373,ball,batter still up
SI,97.3,1.87,53.98,5.97,2247.0,144.0,1.14,1.19,-0.13,1.53,3.26,1.61,2,2,2,3,Top,L,L,0,1,17,5,746491,666397,669373,ball,batter still up
SI,97.5,1.83,54.0,6.02,2100.0,143.0,1.32,1.27,0.88,2.14,3.31,1.64,3,2,2,3,Top,L,L,0,1,17,6,746491,666397,669373,foul,batter still up
SI,96.9,1.88,54.1,6.02,2071.0,135.0,1.39,0.89,0.62,2.42,3.31,1.64,3,2,2,3,Top,L,L,0,1,17,7,746491,666397,669373,hit_into_play,single
KC,76.0,1.79,54.04,6.26,2175.0,323.0,-0.41,-0.34,-0.77,4.05,3.51,1.6,0,0,2,3,Top,R,L,0,1,18,1,746491,622534,669373,ball,batter still up
SI,94.7,1.55,54.07,6.04,1100.0,130.0,1.36,1.34,-0.72,2.29,3.53,1.73,1,0,2,3,Top,R,L,0,1,18,2,746491,622534,669373,called_strike,batter still up
FF,95.5,1.46,54.08,6.14,2164.0,137.0,0.69,1.61,-1.19,1.73,3.56,1.7,1,1,2,3,Top,R,L,0,1,18,3,746491,622534,669373,ball,batter still up
FF,95.2,1.45,53.99,6.17,2287.0,135.0,0.83,1.43,-0.85,1.54,3.51,1.73,2,1,2,3,Top,R,L,0,1,18,4,746491,622534,669373,ball,batter still up
CH,83.0,1.65,54.17,6.11,1697.0,135.0,1.25,0.74,-0.39,1.56,3.28,1.6,3,1,2,3,Top,R,L,0,1,18,5,746491,622534,669373,called_strike,batter still up
CH,83.1,1.41,54.15,6.13,1608.0,128.0,1.49,0.71,-0.94,0.81,3.3,1.63,3,2,2,3,Top,R,L,0,1,18,6,746491,622534,669373,blocked_ball,walk
KC,77.2,1.6,54.12,6.16,2346.0,322.0,-0.2,-0.67,-0.83,1.79,3.53,1.75,0,0,2,3,Top,R,L,0,1,19,1,746491,621043,669373,called_strike,batter still up
CH,83.7,1.57,54.12,6.22,1670.0,126.0,1.42,0.73,0.22,1.63,3.57,1.71,0,1,2,3,Top,R,L,0,1,19,2,746491,621043,669373,swinging_strike,batter still up
CH,85.4,1.72,54.14,6.05,2875.0,76.0,1.39,0.66,0.76,0.73,3.58,1.81,0,2,2,3,Top,R,L,0,1,19,3,746491,621043,669373,blocked_ball,batter still up
CH,84.8,1.67,54.04,6.04,1712.0,138.0,1.64,0.7,-0.66,1.72,3.56,1.73,1,2,2,3,Top,R,L,0,1,19,4,746491,621043,669373,called_strike,strikeout
CH,82.9,1.65,54.26,6.26,1630.0,130.0,1.2,0.83,0.59,2.32,3.37,1.5,0,0,0,4,Top,R,L,0,1,23,1,746491,621439,669373,foul,batter still up
FF,95.1,1.68,54.16,6.18,2115.0,140.0,0.62,1.37,0.05,3.82,3.43,1.52,0,1,0,4,Top,R,L,0,1,23,2,746491,621439,669373,ball,batter still up
SI,95.2,1.59,54.06,6.14,2062.0,144.0,1.37,1.21,-0.61,3.67,3.43,1.55,1,1,0,4,Top,R,L,0,1,23,3,746491,621439,669373,ball,batter still up
CH,82.2,1.48,54.28,6.3,1694.0,136.0,1.42,0.68,1.34,4.21,3.39,1.59,2,1,0,4,Top,R,L,0,1,23,4,746491,621439,669373,ball,batter still up
FF,94.8,1.66,54.06,6.06,2232.0,141.0,0.69,1.46,0.99,2.53,3.39,1.51,3,1,0,4,Top,R,L,0,1,23,5,746491,621439,669373,called_strike,batter still up
FF,95.8,1.6,54.09,6.12,2148.0,144.0,0.67,1.37,0.65,2.37,3.37,1.5,3,2,0,4,Top,R,L,0,1,23,6,746491,621439,669373,foul,batter still up
SL,87.7,1.99,54.25,6.11,2032.0,162.0,-0.05,0.51,0.45,2.9,3.37,1.5,3,2,0,4,Top,R,L,0,1,23,7,746491,621439,669373,foul,batter still up
FF,94.9,1.51,53.98,6.11,1987.0,147.0,0.37,1.5,-0.59,2.27,3.37,1.5,3,2,0,4,Top,R,L,0,1,23,8,746491,621439,669373,foul,batter still up
FF,96.8,1.58,54.27,6.15,2099.0,144.0,0.64,1.49,0.86,3.42,3.37,1.5,3,2,0,4,Top,R,L,0,1,23,9,746491,621439,669373,foul,batter still up
CH,84.8,1.55,54.06,6.12,1651.0,129.0,1.65,0.89,-0.12,1.7,3.46,1.56,3,2,0,4,Top,R,L,0,1,23,10,746491,621439,669373,called_strike,strikeout
KC,77.4,1.74,54.17,6.19,2231.0,319.0,-0.57,-0.76,0.65,3.92,3.29,1.59,0,0,1,4,Top,R,L,0,1,24,1,746491,680777,669373,ball,batter still up
CH,83.4,1.79,54.16,6.13,1601.0,132.0,1.56,0.5,0.52,2.77,3.29,1.61,1,0,1,4,Top,R,L,0,1,24,2,746491,680777,669373,called_strike,batter still up
SI,96.8,1.73,54.01,6.07,2016.0,144.0,1.35,1.21,0.57,3.4,3.33,1.61,1,1,1,4,Top,R,L,0,1,24,3,746491,680777,669373,foul,batter still up
FF,96.0,1.72,53.95,6.06,2125.0,146.0,0.96,1.36,1.1,1.36,3.11,1.56,1,2,1,4,Top,R,L,0,1,24,4,746491,680777,669373,ball,batter still up
SL,90.1,2.17,53.93,5.93,2083.0,155.0,-0.03,0.71,0.9,2.26,3.07,1.55,2,2,1,4,Top,R,L,0,1,24,5,746491,680777,669373,ball,batter still up
CH,84.1,1.47,54.21,6.24,1583.0,133.0,1.43,0.46,-0.25,3.49,3.33,1.61,3,2,1,4,Top,R,L,0,1,24,6,746491,680777,669373,foul,batter still up
SI,97.0,1.62,54.05,6.08,2137.0,143.0,1.19,1.13,0.02,2.27,3.33,1.61,3,2,1,4,Top,R,L,0,1,24,7,746491,680777,669373,hit_into_play,field_out
CH,82.3,1.51,54.17,6.22,1572.0,128.0,1.46,0.66,0.07,2.34,2.97,1.32,0,0,2,4,Top,R,L,0,1,25,1,746491,669304,669373,called_strike,batter still up
FF,94.5,1.64,54.15,6.19,2207.0,141.0,0.76,1.56,-0.97,2.41,3.0,1.42,0,1,2,4,Top,R,L,0,1,25,2,746491,669304,669373,ball,batter still up
SI,94.4,1.72,54.09,6.07,2021.0,146.0,1.49,1.06,-0.88,1.42,3.02,1.5,1,1,2,4,Top,R,L,0,1,25,3,746491,669304,669373,ball,batter still up
CH,81.1,1.59,54.16,6.19,1534.0,130.0,1.4,0.55,-0.42,2.9,2.95,1.44,2,1,2,4,Top,R,L,0,1,25,4,746491,669304,669373,called_strike,batter still up
CH,83.5,1.62,54.29,6.16,1636.0,130.0,1.16,0.64,0.56,3.53,3.05,1.44,2,2,2,4,Top,R,L,0,1,25,5,746491,669304,669373,foul,batter still up
FF,96.6,1.69,54.04,6.1,2181.0,145.0,0.62,1.44,0.11,3.5,3.05,1.44,2,2,2,4,Top,R,L,0,1,25,6,746491,669304,669373,foul,batter still up
SI,94.5,1.61,54.0,6.1,1984.0,143.0,1.42,0.79,-0.16,2.71,3.05,1.44,2,2,2,4,Top,R,L,0,1,25,7,746491,669304,669373,foul,batter still up
FF,96.3,1.61,54.05,6.07,2242.0,141.0,0.7,1.44,0.42,1.92,3.05,1.44,2,2,2,4,Top,R,L,0,1,25,8,746491,669304,669373,hit_into_play,single
SL,86.9,2.05,54.06,5.96,2045.0,154.0,-0.02,0.68,-0.8,1.87,3.39,1.54,0,0,2,4,Top,R,L,0,1,26,1,746491,571657,669373,ball,batter still up
FF,93.9,1.58,54.08,6.15,2222.0,147.0,0.96,1.28,-0.38,1.39,3.42,1.69,1,0,2,4,Top,R,L,0,1,26,2,746491,571657,669373,ball,batter still up
FF,93.6,1.72,54.08,6.15,2156.0,143.0,0.98,1.23,0.33,1.46,3.37,1.59,2,0,2,4,Top,R,L,0,1,26,3,746491,571657,669373,ball,batter still up
FF,93.5,1.65,54.13,6.14,2244.0,144.0,0.94,1.39,0.32,2.41,3.35,1.6,3,0,2,4,Top,R,L,0,1,26,4,746491,571657,669373,called_strike,batter still up
SL,89.0,1.86,53.91,5.96,2060.0,147.0,-0.35,0.78,-1.28,2.04,3.4,1.65,3,1,2,4,Top,R,L,0,1,26,5,746491,571657,669373,ball,walk
SL,84.7,2.04,54.13,6.04,1942.0,170.0,-0.46,0.11,-0.48,2.39,3.32,1.51,0,0,2,4,Top,R,L,0,1,27,1,746491,668885,669373,hit_into_play,field_out
SL,85.2,2.06,54.21,6.16,1990.0,197.0,-0.09,0.57,0.33,2.84,3.24,1.51,0,0,0,5,Top,R,L,0,2,34,1,746491,467793,669373,called_strike,batter still up
CH,82.6,1.69,54.3,6.17,1721.0,125.0,1.62,0.52,1.55,1.81,3.37,1.62,0,1,0,5,Top,R,L,0,2,34,2,746491,467793,669373,swinging_strike,batter still up
FF,94.6,1.73,54.09,6.19,2238.0,140.0,0.98,1.39,0.63,3.54,3.37,1.62,0,2,0,5,Top,R,L,0,2,34,3,746491,467793,669373,foul,batter still up
CH,85.1,1.69,54.31,6.14,1724.0,133.0,1.5,0.62,1.22,1.36,3.37,1.62,0,2,0,5,Top,R,L,0,2,34,4,746491,467793,669373,foul_tip,strikeout
SL,84.3,1.83,54.08,6.24,2019.0,188.0,-0.16,0.67,0.0,3.67,3.32,1.61,0,0,1,5,Top,L,L,0,2,35,1,746491,666397,669373,ball,batter still up
SL,84.7,1.9,54.14,6.22,2019.0,188.0,-0.21,0.44,0.52,3.01,3.34,1.64,1,0,1,5,Top,L,L,0,2,35,2,746491,666397,669373,called_strike,batter still up
SL,86.0,1.85,54.16,6.12,2070.0,144.0,-0.16,0.53,-0.34,2.81,3.31,1.64,1,1,1,5,Top,L,L,0,2,35,3,746491,666397,669373,called_strike,batter still up
SL,87.0,1.91,54.09,6.14,2125.0,195.0,-0.07,0.44,0.93,3.26,3.31,1.61,1,2,1,5,Top,L,L,0,2,35,4,746491,666397,669373,ball,batter still up
SI,95.0,1.83,54.1,6.07,2136.0,144.0,1.37,1.18,0.25,3.89,3.26,1.64,2,2,1,5,Top,L,L,0,2,35,5,746491,666397,669373,ball,batter still up
FF,94.1,1.78,54.05,6.07,2172.0,141.0,0.75,1.43,0.54,3.44,3.31,1.64,3,2,1,5,Top,L,L,0,2,35,6,746491,666397,669373,swinging_strike,strikeout
CH,82.0,1.76,54.19,6.18,1684.0,124.0,1.38,0.78,-0.79,1.84,3.34,1.66,0,0,2,5,Top,R,L,0,2,36,1,746491,622534,669373,called_strike,batter still up
CH,82.3,1.48,54.2,6.17,1638.0,133.0,0.81,0.86,-0.36,2.08,3.45,1.67,0,1,2,5,Top,R,L,0,2,36,2,746491,622534,669373,foul,batter still up
FF,95.9,1.66,54.13,6.21,2369.0,142.0,0.76,1.55,0.39,3.98,3.47,1.66,0,2,2,5,Top,R,L,0,2,36,3,746491,622534,669373,ball,batter still up
FF,95.1,1.62,54.02,6.1,2282.0,144.0,0.94,1.5,0.27,0.68,3.46,1.68,1,2,2,5,Top,R,L,0,2,36,4,746491,622534,669373,ball,batter still up
FF,93.9,1.61,54.13,6.14,2114.0,141.0,0.8,1.35,0.42,3.95,3.45,1.67,2,2,2,5,Top,R,L,0,2,36,5,746491,622534,669373,foul,batter still up
SL,86.5,1.91,54.06,6.0,1994.0,148.0,-0.25,0.54,-0.74,2.01,3.45,1.67,2,2,2,5,Top,R,L,0,2,36,6,746491,622534,669373,hit_into_play,field_out
FF,95.3,1.81,54.21,6.02,2032.0,142.0,0.52,1.13,-0.09,2.36,3.39,1.68,0,0,0,1,Top,R,L,0,0,1,1,746487,543760,669373,called_strike,batter still up
CH,84.5,1.88,54.38,6.01,1659.0,131.0,0.99,0.67,0.74,2.0,3.31,1.67,0,1,0,1,Top,R,L,0,0,1,2,746487,543760,669373,hit_into_play,field_error
SI,94.0,1.94,54.26,5.85,2106.0,141.0,1.12,0.91,-0.3,2.69,3.47,1.55,0,0,0,1,Top,L,L,0,0,2,1,746487,608369,669373,called_strike,batter still up
SL,87.8,2.12,54.34,5.95,2195.0,210.0,-0.23,0.35,-0.13,3.1,3.41,1.46,0,1,0,1,Top,L,L,0,0,2,2,746487,608369,669373,foul,batter still up
SI,96.6,1.9,54.36,5.97,2133.0,145.0,1.09,1.02,0.14,3.34,3.41,1.46,0,2,0,1,Top,L,L,0,0,2,3,746487,608369,669373,hit_into_play,single
CH,83.6,1.97,54.28,5.99,1667.0,133.0,1.21,0.59,0.79,3.15,3.44,1.67,0,0,0,1,Top,R,L,0,0,3,1,746487,694671,669373,ball,batter still up
FF,93.7,1.9,54.35,6.05,2221.0,143.0,0.64,1.27,0.16,4.15,3.4,1.66,1,0,0,1,Top,R,L,0,0,3,2,746487,694671,669373,ball,batter still up
CH,83.6,1.93,54.24,5.98,1599.0,128.0,1.06,0.69,-0.91,1.48,3.37,1.64,2,0,0,1,Top,R,L,0,0,3,3,746487,694671,669373,ball,batter still up
FF,94.2,1.86,54.35,6.06,2159.0,143.0,0.67,1.29,1.28,3.75,3.42,1.62,3,0,0,1,Top,R,L,0,0,3,4,746487,694671,669373,ball,walk
FF,93.3,1.86,54.27,6.01,2118.0,147.0,0.75,1.29,0.71,2.62,3.4,1.68,0,0,0,1,Top,R,L,0,0,4,1,746487,666969,669373,foul,batter still up
SI,94.4,1.93,54.28,5.97,2161.0,141.0,1.11,1.04,-0.58,2.38,3.44,1.76,0,1,0,1,Top,R,L,0,0,4,2,746487,666969,669373,called_strike,batter still up
SI,96.5,1.87,54.25,5.95,2226.0,143.0,1.23,1.11,-0.54,2.92,3.4,1.68,0,2,0,1,Top,R,L,0,0,4,3,746487,666969,669373,foul,batter still up
CH,85.9,2.19,54.02,5.81,1605.0,127.0,1.25,0.57,-0.03,1.78,3.4,1.68,0,2,0,1,Top,R,L,0,0,4,4,746487,666969,669373,hit_into_play,sac_fly
SL,88.1,2.16,54.07,5.8,2112.0,151.0,-0.43,0.52,-0.05,2.46,3.53,1.64,0,0,1,1,Top,R,L,1,0,5,1,746487,641680,669373,foul,batter still up
SI,95.1,1.81,54.22,5.97,2153.0,142.0,1.22,1.26,-0.13,2.46,3.53,1.64,0,1,1,1,Top,R,L,1,0,5,2,746487,641680,669373,foul_tip,batter still up
FF,97.4,1.87,54.28,6.05,2381.0,145.0,0.82,1.53,1.64,2.32,3.51,1.69,0,2,1,1,Top,R,L,1,0,5,3,746487,641680,669373,ball,batter still up
KC,79.8,1.78,54.21,6.03,2475.0,325.0,-0.47,-0.58,-0.24,0.98,3.5,1.68,1,2,1,1,Top,R,L,1,0,5,4,746487,641680,669373,blocked_ball,batter still up
SI,96.2,1.69,54.31,6.05,2146.0,145.0,1.19,1.07,-0.62,3.44,3.53,1.64,2,2,1,1,Top,R,L,1,0,5,5,746487,641680,669373,hit_into_play,field_out
SL,86.9,2.28,54.27,5.81,2036.0,150.0,-0.18,0.29,0.87,2.32,3.4,1.51,0,0,2,1,Top,R,L,1,0,6,1,746487,677649,669373,called_strike,batter still up
CH,85.6,2.1,54.38,5.89,1625.0,131.0,0.98,0.89,0.35,1.77,3.41,1.63,0,1,2,1,Top,R,L,1,0,6,2,746487,677649,669373,swinging_strike,batter still up
FF,96.0,1.7,54.3,6.15,2191.0,142.0,0.43,1.37,0.82,2.76,3.41,1.63,0,2,2,1,Top,R,L,1,0,6,3,746487,677649,669373,foul,batter still up
SI,97.4,2.08,54.19,5.87,2159.0,136.0,1.37,0.83,-0.27,2.92,3.51,1.65,0,2,2,1,Top,R,L,1,0,6,4,746487,677649,669373,called_strike,strikeout
